taxonID,typeStatus,scientificName,sex,locality,verbatimLatitude,verbatimLongitude,institutionCode,catalogNumber,recordedBy,verbatimEventDate,typeDesignatedBy
1156859,"neotype","Anacroneuria marlieri Froehlich, 2001","male","Brazil North, Amazonas: Manaus,Res[erva] Ducke, Ig[arapé] Ipiranga, Malaise","","","INPA","","","December 31, 2002","Ribeiro & Rafael. 2009. Redescription of the species of Anacroneuria Klapálek known from the Reserva Florestal Adolpho Ducke, Amazonas, Brazil with a neotype designation, and a key to adults males, Amazonas, Brazil. (Plecoptera, Perlidae). Zootaxa 2004:1-15"
1156861,"holotype","Anacroneuria menuda Stark, 1995","male","Northern South America, Venezuela","","","USNM","USNM 105207","Spangler, Paul J.; Sanchez, W.","February 20, 1986","Stark. 1995. New species and records of Anacroneuria (Klapalek) from Venezuela (Insecta, Plecoptera, Perlidae). Spixiana 18(3):211-249"
1156862,"holotype","Anacroneuria meta Stark & Zúñiga, 1999","male","Western South America, Colombia","","","USNM","","Flint, Oliver S. Jr.","February 11, 1983","Stark & Zúñiga. 1999. In Stark, Zúñiga, Rojas & Baena. Colombian Anacroneuria: descriptions of new and old species (Insecta, Plecoptera, Perlidae). Spixiana 22(1)"
1156863,"lectotype","Anacroneuria minuta Klapálek, 1922","male","Brazil North, Pará: Santarém","","","BMNH","","","","Ribeiro & Rafael. 2009. Redescription of the species of Anacroneuria Klapálek known from the Reserva Florestal Adolpho Ducke, Amazonas, Brazil with a neotype designation, and a key to adults males, Amazonas, Brazil. (Plecoptera, Perlidae). Zootaxa 2004:1-15"
1156864,"holotype","Anacroneuria moche Stark & Sivec, 1998","male","Western South America, Peru: Dept. San Martin, Hera, 15km SE of Moyobamba, confl. of Rio Mayo & Rio Jera","","","USNM","","Woytkowski, Felix L.","June 3, 1947","Stark & Sivec. 1998. Anacroneuria of Peru and Bolivia (Plecoptera: Perlidae). Scopolia 40:1-64"
1156865,"holotype","Anacroneuria mochica Stark & Sivec, 1998","male","Western South America, Peru","","","USNM","","Flint, Oliver S. Jr.; Adams, N. E.","September 14, 1988","Stark & Sivec. 1998. Anacroneuria of Peru and Bolivia (Plecoptera: Perlidae). Scopolia 40:1-64"
1156866,"holotype","Anacroneuria morena Stark & Zúñiga, 1999","male","Western South America, Colombia: Zipaquira - Pacho, Cund.","","","USNM","","Ramos, J. A.","March 6, 1965","Stark & Zúñiga. 1999. In Stark, Zúñiga, Rojas & Baena. Colombian Anacroneuria: descriptions of new and old species (Insecta, Plecoptera, Perlidae). Spixiana 22(1)"
1156868,"holotype","Anacroneuria muesca Stark, 1995","male","Northern South America, Venezuela","","","USNM","USNM 105205","Flint, Oliver S. Jr.","January 28, 1983","Stark. 1995. New species and records of Anacroneuria (Klapalek) from Venezuela (Insecta, Plecoptera, Perlidae). Spixiana 18(3):211-249"
1156871,"holotype","Anacroneuria nazca Stark & Sivec, 1998","male","Western South America, Peru: Dept. Junin, Prov. Tarma Utcuyacu, in valley of rocky narrow mt. stream, ""Agua Dulce""","","","USNM","","Woytkowski, Felix L.","March 2, 1948","Stark & Sivec. 1998. Anacroneuria of Peru and Bolivia (Plecoptera: Perlidae). Scopolia 40:1-64"
1156878,"holotype","Anacroneuria pacaje Stark & Sivec, 1998","male","Western South America, Bolivia","","","USNM","","Pena Guzman, Luis E.","November 26, 1984","Stark & Sivec. 1998. Anacroneuria of Peru and Bolivia (Plecoptera: Perlidae). Scopolia 40:1-64"
1156879,"holotype","Anacroneuria pachacuti Stark & Sivec, 1998","male","Western South America, Peru","","","USNM","","Flint, Oliver S. Jr.; Adams, N. E.","September 2, 1988","Stark & Sivec. 1998. Anacroneuria of Peru and Bolivia (Plecoptera: Perlidae). Scopolia 40:1-64"
1156882,"holotype","Anacroneuria pakitza Stark & Sivec, 1998","male","Western South America, Peru","","","USNM","","Flint, Oliver S. Jr.; Adams, N. E.","September 14, 1988","Stark & Sivec. 1998. Anacroneuria of Peru and Bolivia (Plecoptera: Perlidae). Scopolia 40:1-64"
1156883,"holotype","Anacroneuria paleta Stark, 1995","male","Northern South America, Venezuela","","","USNM","USNM 105208","Flint, C. M.; Flint, Oliver S. Jr.","February 19, 1976","Stark. 1995. New species and records of Anacroneuria (Klapalek) from Venezuela (Insecta, Plecoptera, Perlidae). Spixiana 18(3):211-249"
1156886,"holotype","Anacroneuria paria Stark, 1999","male","Northern South America, Venezuela","","","USNM","","Holzenthal, R. W.; Flint, Oliver S. Jr.","April 7, 1995","Stark. 1999. Anacroneuria from northeastern South America (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 112(1):70-93"
1156888,"holotype","Anacroneuria parva Stark, 2001","male","Western South America, Ecuador","","","USNM","","Langley, Andrea","September 26, 1975","Stark. 2001. Records and descriptions of Anacroneuria from Ecuador (Plecoptera: Perlidae). Scopolia 46:1-42"
1156889,"holotype","Anacroneuria pastaza Stark, 2001","male","Western South America, Ecuador: Past. Limoncocha (70 mi. SE), on Rio Cononaco, at Anglo airstrip","","","USNM","","Cohen, Jeffrey","May 28, 1976","Stark. 2001. Records and descriptions of Anacroneuria from Ecuador (Plecoptera: Perlidae). Scopolia 46:1-42"
1156892,"holotype","Anacroneuria pequena Stark, 1995","male","Northern South America, Venezuela: T.F. Amaz., Cerro de la Neblina, Basecamp; 0 meters","","","USNM","USNM 105206","Davis, D.; McCabe, T. L.","March 1, 1984","Stark. 1995. New species and records of Anacroneuria (Klapalek) from Venezuela (Insecta, Plecoptera, Perlidae). Spixiana 18(3):211-249"
1156893,"holotype","Anacroneuria perija Stark, 1999","male","Northern South America, Venezuela","","","USNM","","Holzenthal, R. W.; Cressa; Rincon","January 15, 1994","Stark. 1999. Anacroneuria from northeastern South America (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 112(1):70-93"
1156894,"holotype","Anacroneuria perplexa Stark, 1998","male","Central America, Costa Rica","","","USNM","","Holzenthal, R. W.; Morse; Fasth","January 31, 1986","Stark. 1998. The Anacroneuria of Costa Rica and Panama (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 111(3):551-603"
1156899,"holotype","Anacroneuria pinza Stark, 1995","male","Northern South America, Venezuela","","","USNM","USNM 105214","Flint, Oliver S. Jr.","March 15, 1984","Stark. 1995. New species and records of Anacroneuria (Klapalek) from Venezuela (Insecta, Plecoptera, Perlidae). Spixiana 18(3):211-249"
1156909,"holotype","Anacroneuria portilla Stark & Rojas, 1999","male","Western South America, Colombia: Cauca, 18km. No. Popayan","","","USNM","","Clarke, J. F. Gates","January 26, 1959","Stark & Rojas. 1999. In Stark, Zúñiga, Rojas & Baena. Colombian Anacroneuria: descriptions of new and old species (Insecta, Plecoptera, Perlidae). Spixiana 22(1)"
1156912,"holotype","Anacroneuria quechua Stark & Sivec, 1998","male","Western South America, Peru","","","USNM","","Flint, Oliver S. Jr.; Adams, N. E.","September 2, 1988","Stark & Sivec. 1998. Anacroneuria of Peru and Bolivia (Plecoptera: Perlidae). Scopolia 40:1-64"
1156913,"holotype","Anacroneuria quijo Stark, 2001","male","Western South America, Ecuador","","","USNM","","Langley, Andrea","September 26, 1975","Stark. 2001. Records and descriptions of Anacroneuria from Ecuador (Plecoptera: Perlidae). Scopolia 46:1-42"
1156914,"holotype","Anacroneuria quilla Stark & Zúñiga, 1999","male","Western South America, Colombia","","","USNM","","Flint, C. M.; Flint, Oliver S. Jr.","February 29, 1984","Stark & Zúñiga. 1999. In Stark, Zúñiga, Rojas & Baena. Colombian Anacroneuria: descriptions of new and old species (Insecta, Plecoptera, Perlidae). Spixiana 22(1)"
1156916,"holotype","Anacroneuria regleta Stark & Rojas, 1999","male","Western South America, Colombia","","","USNM","","Flint, Oliver S. Jr.","February 11, 1983","Stark & Rojas. 1999. In Stark, Zúñiga, Rojas & Baena. Colombian Anacroneuria: descriptions of new and old species (Insecta, Plecoptera, Perlidae). Spixiana 22(1)"
1156919,"holotype","Anacroneuria rosita Stark & Rojas, 1999","male","Western South America, Colombia: Cauqueta, Morelia, Rio Bodoquero; 0 meters","","","USNM","","Duckworth, W. Donald; Dietz, R. E.","January 19, 1969","Stark & Rojas. 1999. In Stark, Zúñiga, Rojas & Baena. Colombian Anacroneuria: descriptions of new and old species (Insecta, Plecoptera, Perlidae). Spixiana 22(1)"
1156920,"holotype","Anacroneuria rugosa Stark, 2001","male","Western South America, Ecuador","","","USNM","","Cohen, Jeffrey","June 24, 1976","Stark. 2001. Records and descriptions of Anacroneuria from Ecuador (Plecoptera: Perlidae). Scopolia 46:1-42"
1156923,"holotype","Anacroneuria shamatari Stark, 1995","male","Northern South America, Venezuela","N 0.966670","W 65.950000","USNM","USNM 105217","Flint, Oliver S. Jr.","March 15, 1984","Stark. 1995. New species and records of Anacroneuria (Klapalek) from Venezuela (Insecta, Plecoptera, Perlidae). Spixiana 18(3):211-249"
1156924,"holotype","Anacroneuria socapa Stark & Zúñiga, 1999","male","Western South America, Colombia","","","USNM","","Flint, C. M.; Flint, Oliver S. Jr.","February 29, 1984","Stark & Zúñiga. 1999. In Stark, Zúñiga, Rojas & Baena. Colombian Anacroneuria: descriptions of new and old species (Insecta, Plecoptera, Perlidae). Spixiana 22(1)"
1156925,"holotype","Anacroneuria spangleri Stark, 2001","male","Western South America, Ecuador: Pich. Sto. Domingo de Los Colorados (29 km W)","","","USNM","","Spangler, Paul J.","May 6, 1976","Stark. 2001. Records and descriptions of Anacroneuria from Ecuador (Plecoptera: Perlidae). Scopolia 46:1-42"
1156929,"holotype","Anacroneuria takutu Stark, 2000","male","Northern South America, Guyana: Mazaruni-Potaro District, Takutu Mountains","","","USNM","","Steiner, Warren E. Jr.; Spangler, Paul J.","December 10, 1983","Stark. 2000. Notes on the Anacroneuria (Plecoptera: Perlidae) of Guyana with the description of a new species. Aquatic Insects 22(4):305-310"
1156930,"holotype","Anacroneuria talamanca Stark, 1998","male","Central America, Costa Rica","","","USNM","","Holzenthal, R. W.; Munoz Q., Fdo.; Huisman","March 14, 1991","Stark. 1998. The Anacroneuria of Costa Rica and Panama (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 111(3):551-603"
1156932,"holotype","Anacroneuria tena Stark, 2001","male","Western South America, Ecuador: Napo, Tena; 0 meters","","","USNM","","Flint, Oliver S. Jr.","September 10, 1990","Stark. 2001. Records and descriptions of Anacroneuria from Ecuador (Plecoptera: Perlidae). Scopolia 46:1-42"
1156933,"holotype","Anacroneuria timote Stark, 1999","male","Northern South America, Venezuela: Tachira, Quebrada Los Mirtos, 8 km S El Cobre; 0 meters","","","USNM","","Holzenthal, R. W.; Cressa; Gutia","April 22, 1995","Stark. 1999. Anacroneuria from northeastern South America (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 112(1):70-93"
1156937,"holotype","Anacroneuria tornada Stark, 1998","male","Central America, Costa Rica","","","USNM","","Holzenthal, R. W.; Blahnik; Munoz","June 2, 1990","Stark. 1998. The Anacroneuria of Costa Rica and Panama (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 111(3):551-603"
1156939,"holotype","Anacroneuria tungurahua Stark, 2001","male","Western South America, Ecuador","","","USNM","","Spangler, Paul J.; et al.","January 28, 1976","Stark. 2001. Records and descriptions of Anacroneuria from Ecuador (Plecoptera: Perlidae). Scopolia 46:1-42"
1156940,"holotype","Anacroneuria tzapino Stark, 2001","male","Western South America, Ecuador: Past. Prov., Tzapino; 0 meters","","","USNM","","Cohen, Jeffery","May 22, 1976","Stark. 2001. Records and descriptions of Anacroneuria from Ecuador (Plecoptera: Perlidae). Scopolia 46:1-42"
1156941,"holotype","Anacroneuria uatsi Stark, 1998","male","Central America, Costa Rica: Limon, Rio Uatsi, ca. 8km (air) W Bribri; 0 meters","","","USNM","","Holzenthal, R. W.; Hamilton; Heyn","March 25, 1987","Stark. 1998. The Anacroneuria of Costa Rica and Panama (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 111(3):551-603"
1156942,"holotype","Anacroneuria undulosa Stark & Rojas, 1999","male","Western South America, Colombia","","","USNM","","Flint, Oliver S. Jr.","February 20, 1983","Stark & Rojas. 1999. In Stark, Zúñiga, Rojas & Baena. Colombian Anacroneuria: descriptions of new and old species (Insecta, Plecoptera, Perlidae). Spixiana 22(1)"
1156943,"holotype","Anacroneuria uru Stark & Sivec, 1998","male","Western South America, Peru: Dept. Cusco; ""Hacienda Maria"" nr. Cosnipata R.","","","USNM","","Woytkowski, Felix L.","March 11, 1952","Stark & Sivec. 1998. Anacroneuria of Peru and Bolivia (Plecoptera: Perlidae). Scopolia 40:1-64"
1156946,"holotype","Anacroneuria varilla Stark, 1998","male","Central America, Costa Rica: Guanacaste, Parque Nacional Guanacaste, Maritza, Rio Tempisquito; 0 meters","","","USNM","","Holzenthal, R. W.; Morse; Clausen","July 19, 1987","Stark. 1998. The Anacroneuria of Costa Rica and Panama (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 111(3):551-603"
1156947,"holotype","Anacroneuria ventana Stark, 1998","male","Central America, Costa Rica: Alajuela, Rio Peje and falls, ca. 1 km SE San Vicente; 0 meters","","","USNM","","Holzenthal, R. W.; Munoz Q., Fdo.; Kjer","February 14, 1992","Stark. 1998. The Anacroneuria of Costa Rica and Panama (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 111(3):551-603"
1156949,"holotype","Anacroneuria vilcabamba Stark & Sivec, 1998","male","Western South America, Peru: Dept. Junin, Prov. Tarma, Utcuyacu, in valley of rocky narrow mt. stream, ""Agua Dulce""","","","USNM","","Woytkowski, Felix L.","March 6, 1948","Stark & Sivec. 1998. Anacroneuria of Peru and Bolivia (Plecoptera: Perlidae). Scopolia 40:1-64"
1156951,"holotype","Anacroneuria vistosa Stark, 1995","male","Northern South America, Venezuela: T.F. Amaz., Cerro de la Neblina, Basecamp, 140m./At black light in rainforest clearing near Rio Baria","","","USNM","USNM 105216","Spangler, Paul J.; Spangler, P. M.; Faitoute, Robin A.; Steiner, Warren E. Jr.","February 11, 1985","Stark. 1995. New species and records of Anacroneuria (Klapalek) from Venezuela (Insecta, Plecoptera, Perlidae). Spixiana 18(3):211-249"
1156954,"holotype","Anacroneuria wapishana Stark, 1999","female","Northern South America, Guyana: Potaro R., Kaieteur Falls.; 0 meters","","","USNM","","Flint, Oliver S. Jr.","August 21, 1997","Stark. 1999. Anacroneuria from northeastern South America (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 112(1):70-93"
1156955,"holotype","Anacroneuria wincha Stark & Sivec, 1998","male","Western South America, Peru","","","USNM","","Flint, Oliver S. Jr.; Adams, N. E.","September 2, 1988","Stark & Sivec. 1998. Anacroneuria of Peru and Bolivia (Plecoptera: Perlidae). Scopolia 40:1-64"
1156956,"holotype","Anacroneuria wipukupa Baumann & Olson, 1984","male","Southwestern U.S.A., Arizona, Yavapai County: Ariz. Yavapai Co.; Red Rock Crossing; Oak Creek","","","USNM","USNM 76504","Sanderson, M. W.","June 9, 1978","Baumann & Olson. 1984. Confirmation of the stonefly genus Anacroneuria (Plecoptera: Perlidae) from the Nearctic region with the description of a new species from Arizona. The Southwestern Naturalist (Southwest. Nat.) 29(4):489-492"
1156957,"holotype","Anacroneuria woytkowskii Stark & Sivec, 1998","male","Western South America, Peru: Dept. Cusco; ""Hacienda Maria"" nr. Cosnipata R.","","","USNM","","Woytkowski, Felix L.","February 27, 1952","Stark & Sivec. 1998. Anacroneuria of Peru and Bolivia (Plecoptera: Perlidae). Scopolia 40:1-64"
1156960,"holotype","Anacroneuria yameo Stark & Sivec, 1998","male","Western South America, Peru","","","USNM","","Heppner, J. B.","January 10, 1980","Stark & Sivec. 1998. Anacroneuria of Peru and Bolivia (Plecoptera: Perlidae). Scopolia 40:1-64"
1156963,"holotype","Anacroneuria zamora Stark, 2001","male","Western South America, Ecuador","","","USNM","","Flint, Oliver S. Jr.","September 22, 1990","Stark. 2001. Records and descriptions of Anacroneuria from Ecuador (Plecoptera: Perlidae). Scopolia 46:1-42"
1156964,"holotype","Anacroneuria zapata Stark, 1998","male","Central America, Costa Rica","","","USNM","","Holzenthal, R. W.; Morse; Clausen","July 22, 1987","Stark. 1998. The Anacroneuria of Costa Rica and Panama (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 111(3):551-603"
1156965,"holotype","Anacroneuria zarpa Stark, 1998","male","Central America, Panamá: Prov. Bocas del Toro, Miramar","","","USNM","","Wolda, Henk","February 21, 1978","Stark. 1998. The Anacroneuria of Costa Rica and Panama (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 111(3):551-603"
1156966,"holotype","Anacroneuria zunigae Stark, 2001","male","Western South America, Ecuador: Napo, Lago Agrio (18 km NW)","","","USNM","","Langley; Cohen","August 30, 1975","Stark. 2001. Records and descriptions of Anacroneuria from Ecuador (Plecoptera: Perlidae). Scopolia 46:1-42"
1156967,"holotype","Anacroneuria zwicki Stark & Sivec, 1998","male","Western South America, Peru","","","USNM","","Woytkowski, Felix L.","February 26, 1952","Stark & Sivec. 1998. Anacroneuria of Peru and Bolivia (Plecoptera: Perlidae). Scopolia 40:1-64"
1156968,"holotype","Perla (Perla) luteicollis Walker, 1852","female","Northern South America, Venezuela","","","BMNH","","","","Walker, Francis. 1852. Part I. Phryganides-Perlides. Catalogue of the specimens of neuropterous insects in the collection of the British Museum, Edward Newman, London 1:1-192"
1156987,"holotype","Anacroneuria marshalli Stark, 2007","male","Southern South America, Argentina Northwest, Salta: 15 km W Chicoana, Canyado Grotera","","","DEBU","","S.A. Marshall","February 1, 1992","Stark. 2007. Anacroneuria marshalli (Plecoptera: Perlidae), a new stonefly from Argentina, and two new records from Ecuador   . Illiesia: International Journal of Stonefly Research (Illiesia) 3(17):171-173"
1157003,"holotype","Anacroneuria mantiqueirae Froehlich, 2010","male","Brazil Southeast, São Paulo: Campos do Jordão, PECJ, Ribeirão Casquilho; 1779 meters","S 22.663600","W 45.417800","MZSP","","","November 26, 1986","Froehlich. 2010. Anacroneuria (Plecoptera, Perlidae) from the Mantiqueira Mountains, São Paulo State, Brazil. Zootaxa 2365:55-68"
1157004,"holotype","Anacroneuria simulans Froehlich, 2010","male","Brazil Southeast, São Paulo: Campos do Jordão, PECJ, Ribeirão Casquilho; 1533 meters","S 22.663600","W 45.451100","MZSP","","","April 23, 1987","Froehlich. 2010. Anacroneuria (Plecoptera, Perlidae) from the Mantiqueira Mountains, São Paulo State, Brazil. Zootaxa 2365:55-68"
1157005,"holotype","Anacroneuria tabatae Froehlich, 2010","male","Brazil Southeast, São Paulo: Campos do Jordão, PECJ, Córrego Galharada; 1553 meters","S 22.691400","W 45.466100","MZSP","","","March 5, 1996","Froehlich. 2010. Anacroneuria (Plecoptera, Perlidae) from the Mantiqueira Mountains, São Paulo State, Brazil. Zootaxa 2365:55-68"
1157012,"holotype","Anacroneuria otafroehlichi Righi-Cavallaro & Lecci, 2010","male","Brazil West-central, Mato Grosso do Sul: Chapadão do Sul, Fazenda Pedra Branca, Rio Sucuriú","S 19.242600","W 52.833100","MZSP","","K. O. Righi-Cavallaro, M. R. Cavallaro, T. T. Molina Taveira, R. C. Pereira","August 27, 2008","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157012,"paratype","Anacroneuria otafroehlichi Righi-Cavallaro & Lecci, 2010","undetermined","Brazil West-central, Mato Grosso do Sul: Chapadão do Sul, Fazenda Pedra Branca, Rio Sucuriú","S 19.242600","W 52.833100","MZSP","","K. O. Righi-Cavallaro, M. R. Cavallaro, T. T. Molina Taveira, R. C. Pereira","August 27, 2008","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157012,"paratype","Anacroneuria otafroehlichi Righi-Cavallaro & Lecci, 2010","male","Brazil West-central, Mato Grosso do Sul: Chapadão do Sul, Fazenda Pedra Branca, Rio Sucuriú","S 19.242600","W 52.833100","MZSP","","K. O. Righi-Cavallaro, M. R. Cavallaro, T. T. Molina Taveira, R. C. Pereira","August 27, 2008","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157012,"paratype","Anacroneuria otafroehlichi Righi-Cavallaro & Lecci, 2010","male","Brazil West-central, Mato Grosso do Sul: Chapadão do Sul, Fazenda Pedra Branca, Rio Sucuriú","S 19.242600","W 52.833100","MZSP","","K. O. Righi-Cavallaro, M. R. Cavallaro, O. Froehlich, N. Penatti","June 9, 2008","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157013,"holotype","Anacroneuria terere Righi-Cavallaro & Lecci, 2010","male","Brazil West-central, Mato Grosso do Sul","S 19.256700","W 52.789700","MZSP","","K. O. Righi-Cavallaro, M. R. Cavallaro, T. T. Molina Taveira, R. C. Pereira","August 28, 2008","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157013,"paratype","Anacroneuria terere Righi-Cavallaro & Lecci, 2010","female","Brazil West-central, Mato Grosso do Sul","S 19.256700","W 52.789700","MZSP","","K. O. Righi-Cavallaro, M. R. Cavallaro, T. T. Molina Taveira, R. C. Pereira","August 28, 2008","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157013,"paratype","Anacroneuria terere Righi-Cavallaro & Lecci, 2010","female","Brazil West-central, Mato Grosso do Sul","S 19.256700","W 52.789700","MZSP","","K. O. Righi-Cavallaro, M. R. Cavallaro, O. Froehlich, N. Penatti","June 9, 2008","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157014,"holotype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","male","Brazil West-central, Mato Grosso do Sul","S 19.530600","W 52.491700","MZSP","","K. O. Righi-Cavallaro, M. R. Cavallaro, L. Piatti, R. C. Pereira","December 16, 2008","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157014,"paratype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","male","Brazil Southeast, São Paulo: Pedregulho, Córrego do Pedregulho","S 20.216700","W 47.433300","MZSP","","C. G. Froehlich, L. G. Oliveira, M. J. N. Ferreira","February 18, 1989","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157014,"paratype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","female","Brazil Southeast, São Paulo: Pedregulho, Córrego do Pedregulho","S 20.216700","W 47.433300","MZSP","","C. G. Froehlich, L. G. Oliveira, M. J. N. Ferreira","February 18, 1989","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157014,"paratype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","male","Brazil Southeast, São Paulo: Pedregulho, Córrego do Pedregulho","S 20.216700","W 47.433300","MZSP","","C. G. Froehlich, L. G. Oliveira, M. J. N. Ferreira","May 18, 1989","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157014,"paratype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","female","Brazil Southeast, São Paulo: Pedregulho, Córrego do Pedregulho","S 20.216700","W 47.433300","MZSP","","C. G. Froehlich, L. G. Oliveira, M. J. N. Ferreira","May 18, 1989","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157014,"paratype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","male","Brazil Southeast, São Paulo: Pedregulho, Córrego do Pedregulho","S 20.216700","W 47.433300","MZSP","","C. G. Froehlich, L. G. Oliveira, M. J. N. Ferreira","July 13, 1989","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157014,"paratype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","female","Brazil Southeast, São Paulo: Pedregulho, Córrego do Pedregulho","S 20.216700","W 47.433300","MZSP","","C. G. Froehlich, L. G. Oliveira, M. J. N. Ferreira","July 13, 1989","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157014,"paratype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","male","Brazil Southeast, São Paulo: Pedregulho, Córrego do Pedregulho","S 20.216700","W 47.433300","MZSP","","C. G. Froehlich, L. G. Oliveira, M. J. N. Ferreira","July 13, 1989","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157014,"paratype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","female","Brazil Southeast, São Paulo: Pedregulho, Córrego do Pedregulho","S 20.216700","W 47.433300","MZSP","","C. G. Froehlich, L. G. Oliveira, M. J. N. Ferreira","July 13, 1989","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157014,"paratype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","male","Brazil Southeast, São Paulo: Pedregulho, Córrego do Pedregulho","S 20.216700","W 47.433300","MZSP","","C. G. Froehlich, L. G. Oliveira, M. J. N. Ferreira","August 17, 1989","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157014,"paratype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","female","Brazil Southeast, São Paulo: Pedregulho, Córrego do Pedregulho","S 20.216700","W 47.433300","MZSP","","C. G. Froehlich, L. G. Oliveira, M. J. N. Ferreira","August 17, 1989","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157014,"paratype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","male","Brazil Southeast, São Paulo: Pedregulho, Córrego do Pedregulho","S 20.216700","W 47.433300","MZSP","","C. G. Froehlich, L. G. Oliveira, M. J. N. Ferreira","September 18, 1989","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
